Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
21723,66,21657,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
21723,66,21657,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
21723,66,21657,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
22747,67,22680,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
22747,67,22680,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
22747,67,22680,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
22747,67,22680,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
23010,68,22942,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
23010,68,22942,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
23010,68,22942,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
23010,68,22942,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
23086,69,23017,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
23086,69,23017,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
23086,69,23017,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
23086,69,23017,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
23558,70,23488,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
23558,70,23488,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
